id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
2517,Martin Odegaard,24,1347,1,1.219119856134057,6,4.978420486673713,22,38,0,0,M S,Arsenal,1,1.219119856134057,11.73396972939372,7.5888855922967196
8864,Matthew Cash,35,3040,3,1.2179190125316381,3,3.2148889815434813,30,31,9,0,D S,Aston Villa,3,1.2179190125316381,10.301109017804265,8.072564328089356
8941,Jacob Ramsey,28,1421,2,1.2112666741013527,3,1.5663878619670868,16,22,3,1,M S,Newcastle United,2,1.2112666741013527,5.487635789439082,4.252015369012952
12168,Alejandro Jiménez,31,2354,1,1.210428036749363,0,1.7028822358697653,21,15,10,0,D M S,Bournemouth,1,1.210428036749363,7.3223335556685925,4.869594149291515
11728,Calvin Bassey,30,2523,1,1.1909357141703367,0,0.4309475254267454,11,10,5,0,D S,Fulham,1,1.1909357141703367,6.1885900385677814,5.893190614879131
2496,Rodri,21,1500,1,1.1884781727567315,0,2.2761295437812805,17,26,3,0,M S,Manchester City,1,1.1884781727567315,12.13792721182108,10.705944895744324
885,Kyle Walker-Peters,23,1365,1,1.1882447563111782,0,0.3569928742945194,5,6,2,0,D S,West Ham,1,1.1882447563111782,4.904916271567345,3.5975223556160927
11936,Lorenzo Lucca,4,122,1,1.1845081560313702,0,0.036645036190748215,4,1,0,0,F S,Nottingham Forest,1,1.1845081560313702,1.6722171306610107,0.48770893923938274
1687,Harry Maguire,23,1666,1,1.1766096334904432,2,0.7251138463616371,14,4,3,1,D S,Manchester United,1,1.1766096334904432,5.068902220577002,5.068902220577002
8662,Dan Ndoye,24,1184,1,1.1724078450351954,1,1.552884567528963,15,14,1,0,F M S,Nottingham Forest,1,1.1724078450351954,4.023802410811186,1.8127466365695
11281,Michael Kayode,37,3281,1,1.169110944494605,1,3.184721387922764,9,33,8,0,D,Brentford,1,1.169110944494605,13.046297889202833,9.568754518404603
7332,Max Kilman,21,1552,0,1.1671122973784804,0,0.20770752429962158,7,4,4,0,D S,West Ham,0,1.1671122973784804,1.233875660225749,1.128087779507041
12409,Adam Wharton,34,2596,1,1.1520960042253137,5,6.6245664320886135,32,44,4,1,M S,Crystal Palace,1,1.1520960042253137,14.679165456444025,10.561547454446554
